7.9286,8.7554,8.294,6.9374,8.1522,9.0179,7.8445,8.6153,8.8038,8.9485,8.5827,8.0711,8.3528,8.5124,8.8348,8.1198,8.5306,8.0255,8.0086,8.8683,9.0764,7.9662,8.0776,8.2787,7.024,8.0704,8.4067,6.9674,8.5941,8.3617,8.1102,7.8657,8.3723,6.6321,7.0998,6.7434,7.3708,7.2437,7.0106,7.3361,7.0296,6.4968,6.3677,7.4183,8.7015,7.7179,8.5032,8.0838,8.3763,8.5289,8.7886,8.2987,7.9499,7.8428,8.4958,8.3029,7.8854,8.2409,7.2414,8.7903,6.94,8.9002,8.5519,8.3327,7.9296,6.4041,8.1653,8.1754,6.4743,6.5927,7.4467,8.2416,8.1865,7.7529,7.7003,8.0608,6.8166,6.8282,7.2612,6.5924,7.0231,6.9716,6.9237,6.7582,7.0632,6.5156
4.586,6.079,6.9132,4.4187,4.2729,4.9378,4.8342,5.9871,5.6706,6.6915,5.203,4.2545,7.0879,5.8236,6.2652,5.5935,7.2566,5.1555,6.8991,5.669,4.7519,5.9607,5.078,5.551,6.4476,6.4403,6.2555,4.7877,5.622,5.0135,5.2308,5.2823,4.6392,3.9014,4.5371,3.7546,5.2282,3.779,3.677,4.4873,4.0848,4.5309,3.5832,4.8414,5.5898,4.8472,7.4029,4.9328,6.2438,7.2642,8.1823,5.2826,5.705,5.5508,6.3971,5.2512,6.9723,6.673,4.4208,5.8644,6.1162,6.1717,7.3805,6.2726,5.1325,6.8307,5.6789,5.7916,5.3659,6.2457,5.1803,5.3546,5.8585,5.1527,4.4201,4.9761,3.7196,3.2913,3.3793,3.7622,3.3853,3.555,3.5066,3.8273,3.2425,3.4707
9.1412,7.733,8.676,8.0825,8.7006,9.844,8.5993,9.0217,9.0138,7.1972,7.041,7.3261,7.0382,10.084,8.2249,9.3405,10.681,8.6048,9.878,9.3746,8.7378,7.0788,7.867,8.7152,8.0675,6.516,8.2569,7.2175,7.1374,7.7534,8.151,6.4702,8.6954,6.3204,5.8259,6.0631,7.3047,5.5348,6.006,7.212,6.8032,5.7293,6.1305,7.6706,10.052,7.4481,9.6557,7.7246,8.2811,8.9379,10.388,9.4623,8.1969,8.5601,10.33,9.3309,8.1906,8.7243,7.7192,8.2343,10.408,7.547,7.1871,6.8725,6.7169,5.7571,7.6008,6.955,6.1884,6.2545,6.2386,7.4947,9.6024,7.9547,8.494,8.6634,5.9626,5.0826,5.5495,5.5252,5.3449,5.8873,5.4575,5.9383,5.79,5.7923
6.9629,8.3291,4.1487,4.9594,6.2893,7.1698,6.0878,5.691,7.8701,8.2199,8.5089,8.4615,4.6392,6.8754,7.2672,5.0649,6.8653,5.4455,3.9826,6.902,7.1671,5.1096,7.8402,5.7599,3.8409,5.2325,6.6133,4.0332,7.1318,8.1911,6.4747,4.9546,7.42,3.9376,3.7808,4.05,4.5824,4.4002,3.9299,6.1698,4.4497,4.5891,3.7102,8.1833,9.2931,8.4999,8.3479,8.8446,7.166,7.9374,8.4462,8.1872,4.6383,7.1034,8.3649,7.4055,6.3085,7.8529,5.0433,7.4396,7.4633,8.3616,8.0265,7.0903,8.3548,3.7587,8.1937,9.5205,3.8033,3.8647,6.1979,8.5305,7.241,8.8289,6.0865,8.3681,4.0998,3.9511,3.9258,3.8665,3.6166,3.9667,4.1621,4.1273,3.8732,4.2492
9.1087,9.5429,8.0407,8.9012,8.1717,8.9676,8.8445,8.3523,8.7692,9.161,8.9385,8.0358,7.6882,8.8003,8.5738,8.1308,8.5278,8.406,8.4456,8.9971,8.9519,8.6946,10.063,9.0932,8.2364,8.6358,9.1477,9.37,9.0392,9.1785,9.4756,9.226,9.2074,7.7433,7.5752,7.6995,7.8336,7.4077,8.1988,8.2214,8.31,7.6167,7.1986,10.449,9.8378,8.9316,9.9752,9.6596,9.4212,9.0494,7.9097,9.4346,8.9481,9.0068,9.7457,9.4485,8.9622,9.7153,9.2043,9.8392,7.9603,10.151,10.276,9.9063,10.178,8.0979,9.2751,10.229,7.9078,8.8456,8.719,10.198,9.6726,9.3673,9.1541,10.056,7.1229,7.8276,6.6755,7.8503,6.945,7.4902,7.4458,7.998,7.1413,6.9638
11.049,5.8639,9.444,11.531,9.679,8.8289,9.1894,10.718,9.1637,6.888,9.325,8.7612,7.7777,11.178,11.086,12.215,7.5388,10.646,11.099,10.464,11.203,7.4043,9.473,8.067,7.7738,11.788,10.598,9.2184,6.5655,9.9139,6.2302,9.0154,10.032,5.662,5.1975,5.4111,7.8823,5.5777,5.7405,7.8865,5.6815,4.919,5.4967,9.488,9.6034,10.688,10.286,11.111,9.7106,7.1374,11.929,10.193,9.1589,9.3483,11.177,11.007,10.41,9.0856,10.025,8.3454,12.092,7.1051,8.7358,9.8885,8.5809,7.6333,10.177,7.149,5.2613,8.2307,9.7242,8.3276,11.483,7.284,11.226,11.207,6.3347,8.4715,6.4997,5.3233,5.3742,5.7399,5.59,5.2182,5.9402,5.4033
9.4346,9.3053,8.8556,9.1466,7.6989,8.4873,8.8496,8.0238,9.5639,8.5568,8.7665,6.9196,7.8802,9.1323,8.9979,8.8006,8.663,8.35,7.7542,9.2684,9.4001,8.2138,9.1428,9.1721,8.2978,8.3052,8.6108,8.4705,8.8826,9.1852,8.4318,8.1537,8.7532,7.0006,6.6994,5.9798,7.1278,6.1347,6.1401,8.3435,6.7447,7.1833,7.8381,8.9366,9.188,8.9018,9.063,9.1312,8.801,8.177,8.452,8.7624,8.227,7.9444,8.8933,9.4185,7.7006,9.0424,8.2592,8.6878,9.4681,9.3007,9.2715,9.2691,8.7044,6.7585,9.5514,9.4752,5.7492,7.8459,8.465,9.0928,9.0554,9.1621,8.1884,9.5684,5.37,5.8762,5.7041,5.6761,5.633,5.5396,5.8481,6.1471,5.5618,5.5408
9.0241,9.0849,7.9612,8.0577,7.8397,8.0489,8.1511,7.6653,8.2824,7.4859,9.4333,7.4294,7.1666,8.629,8.4647,7.8538,7.5717,7.1962,7.998,7.9935,7.9492,7.7131,9.5267,8.3678,7.2867,8.1076,7.773,8.0904,8.2893,7.2094,7.6088,8.71,8.0368,6.6625,6.2803,6.231,6.1852,5.8513,6.542,7.4185,6.1114,6.9711,7.5927,9.1534,8.7546,7.8598,9.1093,8.7111,8.6991,8.1704,8.0429,7.8502,7.5798,8.082,8.9852,8.3499,8.5342,8.7948,7.8614,9.6319,7.9916,9.6304,9.0572,9.7015,8.8245,9.1726,8.6745,9.0823,6.2291,8.2932,8.6234,9.3205,9.2312,8.168,8.3103,8.6311,5.9156,5.4953,6.4644,6.1333,6.3938,6.6601,7.4316,5.7188,5.0964,5.3324
6.2851,6.6641,6.2699,6.3348,6.3245,5.942,6.2835,6.0858,5.9674,6.1298,6.0283,5.9208,5.4664,6.7452,6.1503,6.2243,6.2857,5.8929,6.8699,6.7296,6.2998,7.2994,7.0178,6.7389,6.1019,7.2138,6.4591,6.8008,6.4064,6.3342,6.8958,6.9953,6.9154,6.0484,5.4224,5.579,5.9058,5.7195,5.9238,6.0338,5.5659,5.6025,5.3232,6.9307,6.9844,6.5035,6.8509,5.8763,6.9759,6.5822,6.1424,6.319,6.448,6.8613,6.7519,6.5795,6.1041,6.3966,7.1938,6.5433,5.4497,7.0486,7.1538,6.8709,6.5999,5.853,6.7862,6.9816,5.7056,6.4679,6.9247,6.9757,6.5121,6.355,6.4964,6.9439,5.6676,5.424,5.4717,5.3978,5.6664,5.5049,5.7967,5.8488,5.9177,5.7522
9.702,9.0715,7.8759,9.4055,8.2551,10.538,9.1619,8.2834,10.021,10.638,8.1421,8.3267,8.0791,8.1099,9.2193,8.9905,8.5659,8.2672,8.3234,10.152,9.1573,7.0637,8.9867,10.079,8.1611,7.5043,10.034,8.2132,10.06,10.078,9.567,7.7921,8.8545,6.6564,7.8897,6.886,7.0454,6.6999,6.2759,8.882,7.031,7.5213,6.019,7.8749,12.298,10.454,9.892,10.17,8.9156,11.244,9.0541,8.5622,7.9643,7.7961,9.3322,10.692,9.8987,9.3667,7.9115,8.3117,11.599,10.33,9.1347,7.8948,9.1281,8.2943,10.486,9.6403,7.0383,7.493,9.1419,9.495,10.15,11.172,10.486,10.428,6.2788,5.5718,6.3402,6.1347,6.2115,6.8145,5.5171,5.7808,6.6989,5.9881
5.9728,6.1627,5.9063,6.4837,6.0347,5.9855,6.9978,5.3549,5.7942,5.0827,5.6941,5.0451,6.4045,5.8593,6.8922,5.5909,5.3288,5.7808,5.6543,5.9625,6.1245,6.6565,5.7994,5.6711,5.4042,7.214,5.6415,5.6439,5.2894,5.5557,6.2039,6.2453,5.7861,5.0058,5.0754,4.5384,4.7755,5.003,5.0313,5.367,4.9948,4.9795,5.033,7.0839,5.2175,6.2547,7.3473,6.9556,5.5258,5.4786,5.1467,5.1648,5.4633,4.8848,5.7487,6.869,6.2831,7.3674,7.4441,5.3368,6.5874,8.0289,7.6617,7.587,7.2663,5.9416,5.9472,7.5338,5.517,6.9576,6.5065,6.4986,6.7633,5.5979,5.1408,6.157,5.1266,4.7839,4.7422,5.3749,4.9639,4.8231,4.8085,5.0335,4.8904,5.0476
8.2879,9.9282,8.8856,9.2551,7.6951,8.5975,8.8709,8.4579,8.9143,9.2171,8.6015,7.4509,7.3398,9.5065,9.201,9.6941,8.7057,9.109,8.7033,9.2846,9.8689,9.1489,9.6539,8.9709,6.714,8.9694,8.4478,9.8332,8.8044,9.1225,9.2908,9.0214,8.4811,5.3439,6.766,5.4161,7.5356,5.6795,4.1635,9.2571,6.4391,5.0554,4.7635,8.7563,9.4351,8.7731,9.1185,9.3812,8.8858,8.1396,7.7928,7.6917,8.4127,8.3126,8.4775,9.5076,7.7411,9.5608,9.2745,9.182,8.8901,9.9048,9.169,9.9344,9.3003,5.5952,9.3913,10.057,5.0955,7.4831,9.1411,9.2939,9.6037,9.1442,9.6093,9.4356,5.2179,5.1558,3.8616,4.239,4.0982,4.6007,4.6275,4.4042,4.4347,4.2624
8.1412,7.2765,8.4173,7.4129,6.5247,8.4123,7.9035,7.0614,8.0975,7.9404,8.3809,7.8265,8.7309,7.2898,7.2491,7.1777,8.4256,6.4091,6.6551,7.2718,7.4018,6.3656,6.4374,6.9428,5.1917,7.2741,6.7138,7.1704,7.317,7.9005,6.555,7.3948,7.2271,4.6159,4.7507,4.6921,5.3684,4.4925,4.5043,7.1599,5.1965,6.1385,6.4158,5.9151,9.0612,8.2676,7.3978,8.5561,7.225,8.5277,8.2854,8.5926,8.3203,7.3038,8.5325,7.1855,7.2601,6.7462,6.6994,7.2725,8.8628,6.1249,6.4208,8.1176,8.5137,7.0502,7.5865,6.1804,4.272,7.9851,7.8362,7.4132,8.6051,7.4639,8.6591,8.2314,4.6145,4.0419,4.1829,4.131,4.2709,5.0893,5.128,4.8017,5.0487,6.236
9.2808,9.2092,8.5124,9.8014,8.186,10.298,9.1482,8.6615,9.0179,9.438,8.4866,10.007,8.844,9.6376,9.3117,8.9267,8.7902,8.6027,9.7608,8.7899,9.0064,8.5775,9.2003,9.7852,8.74,8.5776,10.148,8.3057,7.9769,9.753,8.6016,8.4769,10.108,7.9736,7.6153,7.5403,7.4181,8.0597,7.261,8.5781,7.4537,7.4505,8.6706,10.496,10.038,9.8985,9.3496,9.4727,8.9969,9.9304,8.9796,9.1436,8.5042,8.6239,8.9962,9.98,10.951,10.462,9.6276,8.9579,9.4182,10.731,8.9563,9.6433,8.7588,8.247,9.3459,9.1672,7.3207,8.4728,9.1009,9.1474,10.102,9.5184,8.4158,9.733,6.9796,7.8329,7.7922,7.8017,7.4906,6.6867,7.454,6.7395,6.9146,6.4875
10.132,11.284,9.4723,8.5893,8.6662,10.929,10.351,9.8693,10.338,10.258,9.0092,8.4318,9.1682,10.233,11.236,10.729,9.1529,9.7271,9.8882,11.177,10.133,10.178,10.701,10.559,9.2622,11.139,10.841,9.9118,9.4287,10.335,11.196,11.358,10.615,5.5872,5.0983,4.8601,7.772,4.784,4.2374,10.419,5.832,7.2487,5.2592,10.372,11.977,11.42,11.47,11.739,10.997,11.186,8.03,10.176,8.5645,10.343,10.238,11.496,11.169,11.223,9.769,11.066,10.33,9.6487,11.378,10.942,10.867,5.8562,11.695,10.837,4.4943,6.4215,11.316,12.225,11.292,10.492,11.718,11.675,5.5941,9.1972,4.0347,4.9454,5.0813,5.0645,4.2746,4.1215,4.4565,4.1853
9.6843,10.311,11.089,8.8143,9.9484,7.6989,9.2785,10.656,9.8332,9.9217,9.6193,9.5477,10.387,11.178,9.9579,10.312,10.932,10.126,9.7064,10.324,9.8063,10.664,9.5284,10.022,7.7213,11.271,9.1019,8.382,8.8221,8.1309,9.6124,10.2,9.584,7.7494,5.949,7.8761,8.66,5.9291,5.8775,8.739,7.2016,7.7795,6.8009,8.4737,10.103,8.6085,9.667,10.087,9.6653,10.199,10.4,10.443,10.365,8.5875,10.951,9.7117,8.5801,10.352,8.5256,10.667,9.3837,9.8671,9.861,10.079,10.36,6.5863,9.4414,9.9115,5.4105,9.5149,8.7636,9.541,10.604,8.9128,8.9815,9.463,6.9987,5.3451,4.908,5.1116,6.2374,6.1103,5.9086,6.1702,6.1201,6.3094
10.995,10.416,10.06,10.552,10.145,10.632,10.358,9.9568,10.97,9.9349,9.5672,9.1901,9.3813,11.069,9.8292,9.9681,10.716,9.793,10.84,10.58,10.139,8.782,9.7751,10.198,9.553,9.936,9.7765,9.0896,9.6973,10.098,9.631,10.262,10.017,8.8015,6.7381,7.2074,7.9441,8.0513,7.2141,9.0699,8.2149,8.6637,9.7274,9.9592,10.784,10.852,10.077,9.8696,10.633,10.196,9.9375,10.358,10.349,9.3703,10.69,10.856,11.169,10.169,9.5594,9.7475,11.191,9.45,9.3843,10.181,9.9696,8.3698,11.203,9.8532,6.9069,8.8356,8.9651,9.4644,10.594,9.6051,10.225,11.261,8.0431,7.9627,6.7416,7.6696,7.8577,7.0355,7.2043,6.739,6.941,7.1789
10.532,9.6218,9.7977,9.5312,8.9936,10.37,9.9278,9.2884,9.9209,9.4106,9.7974,9.0776,10.271,9.571,10.136,9.887,9.9835,9.5214,9.5152,10.287,10.244,9.6693,10.033,10.22,8.9747,10.015,10.106,10.383,10.132,9.9351,10.188,9.9733,10.061,9.1142,9.2136,8.6095,9.3022,8.8868,9.0335,9.7944,8.9646,9.4957,8.6015,9.9723,10.639,10.212,10.895,10.202,10.471,10.363,10.418,9.8598,10.208,10.719,10.559,10.357,9.3615,10.199,9.9584,10.52,9.529,10.947,10.513,10.262,10.067,9.5378,10.616,10.31,9.7803,10.223,10.613,10.677,10.291,10.854,10.187,10.704,8.5215,8.9363,9.024,8.9796,9.0786,9.165,8.9633,9.25,8.0199,8.7813
10.936,10.96,11.547,10.697,9.2901,10.1,10.2,11.164,11.433,10.669,10.832,10.241,9.9469,10.828,11.022,10.527,10.974,10.25,9.8018,10.913,11.016,11.251,10.813,10.26,7.9787,11.431,10.028,10.68,10.401,10.416,10.916,10.963,10.124,8.3684,8.474,8.091,10.106,8.5531,8.1938,10.194,9.3142,9.464,9.9186,10.653,10.852,10.802,10.628,10.8,12.11,10.732,11.796,11.216,11.506,11.471,11.209,10.498,10.06,10.686,11.075,11.718,11.272,11.349,11.859,11.186,11.444,9.8936,11.169,11.103,8.8427,11.062,10.902,11.504,10.391,10.783,10.212,11.22,8.4553,8.3469,9.1036,8.0365,8.0116,8.5992,9.1156,8.3753,7.4368,8.5805
10.543,5.3047,9.1111,11.83,8.9089,8.6724,8.8945,10.343,8.4169,6.3086,8.9163,7.8984,7.4113,11.058,10.734,12.042,7.2173,10.717,10.914,10.469,11.021,6.8589,8.9524,7.7831,7.4208,11.48,10.101,8.822,6.0233,9.31,5.8301,8.696,9.5329,5.2027,5.1289,4.8777,7.8284,4.8916,4.6532,7.8897,4.9195,4.1728,5.0244,9.5527,9.4607,10.424,9.8566,10.939,9.2308,6.8142,11.728,9.8803,8.9065,9.384,10.731,10.701,9.9336,8.5965,9.7833,7.9672,11.563,6.7706,8.6681,9.612,8.5038,7.2954,9.752,6.7648,4.2719,7.8199,9.508,7.8442,11.257,6.923,10.936,10.739,6.4322,7.82,5.7673,5.0674,4.7867,6.1906,5.6542,4.9406,5.5368,5.4902
7.2042,6.6252,6.5807,6.7153,6.1159,6.905,7.0065,6.9602,7.4523,6.4727,7.384,6.992,7.7959,7.451,7.9329,7.202,6.8239,6.3496,6.8957,6.7754,7.7703,6.9992,7.0047,7.3687,7.0578,7.2026,7.3723,6.6526,6.7737,6.7241,6.5685,6.7894,6.9332,6.332,6.1932,6.4106,6.8942,5.9187,6.4121,6.7028,5.6843,5.9601,6.1731,7.1056,8.893,8.1912,8.1949,7.657,7.8956,8.133,7.2228,7.7581,6.8952,7.288,7.6361,7.6933,8.1573,7.789,7.1944,8.1394,8.5675,7.8067,8.1442,7.5198,7.5911,7.5451,7.9396,7.3504,6.6323,8.0264,7.6404,8.1428,7.9139,7.1701,7.9378,7.3501,5.1119,5.3159,6.1216,5.8205,5.8309,6.3097,5.6951,6.077,5.0954,5.5394
7.1879,8.1389,7.3449,7.3657,6.791,6.9138,6.9436,7.3362,6.876,6.786,7.171,6.8035,7.0553,6.9329,7.8636,7.1665,7.0324,7.24,7.5596,8.1996,8.2457,7.851,7.9335,7.9758,6.8968,7.647,7.8425,7.7539,8.0314,7.8867,7.8376,8.1321,7.6214,6.4708,6.7337,6.7803,7.0006,7.0538,6.9369,7.141,6.7454,7.0551,6.8823,7.2082,7.6832,7.5372,7.212,7.4366,7.4981,7.3309,7.3644,7.2458,7.1628,7.2298,7.3842,7.9214,7.3444,7.4917,7.398,7.4887,6.9365,7.3281,7.9039,8.046,7.9933,8.0697,7.7333,7.5944,6.7836,7.1866,7.4702,7.888,7.3785,7.8326,7.6403,7.7992,6.788,6.6705,6.7377,6.7947,6.5859,6.7879,6.5448,6.8945,6.8749,6.7998
7.168,7.3122,6.5798,8.4881,6.9572,9.3237,7.8897,7.0399,7.4115,7.0613,6.9473,8.8641,6.9377,7.4882,7.8512,7.0512,7.3488,7.0035,8.0357,7.0183,7.2258,6.483,7.1723,7.8388,6.7113,6.9627,8.189,7.035,6.3337,8.0508,6.7449,6.6632,8.278,6.4181,5.861,6.0483,5.6593,6.581,5.768,6.9536,6.1748,6.0212,6.797,9.4309,8.6059,8.3971,7.6195,8.03,6.4863,7.9644,6.7462,6.8365,6.4513,6.2936,7.2595,8.5491,9.6222,9.2808,8.0263,6.6846,8.1063,9.4856,7.0049,7.8764,7.2213,6.6268,7.1443,7.6967,6.1843,6.58,7.2983,7.4336,8.9086,7.7854,6.5853,8.4994,6.1834,6.1193,5.9093,5.5467,6.1636,5.9837,6.1422,5.7664,6.1709,5.951
